__v,_id,email,groups,isAdmin,password,subjects,tokenExpiration,username
1,6471ea1f8c0d64b3c267470c,2023165212@dgu.co.kr,[],false,$2b$10$RW0/qorFnCnqgRKTjIgdiuG32sVNi6iO7hV3cZKmY5Nka.plNoft.,"[{""$oid"":""6471ea1d8c0d64b3c26745d4""},{""$oid"":""6471ea1d8c0d64b3c2674658""},{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c26745ee""},{""$oid"":""6471ea1d8c0d64b3c26745e0""},{""$oid"":""6471ea1d8c0d64b3c2674610""}]",0,서소영
1,6471ea1f8c0d64b3c267470e,2023217770@dgu.co.kr,[],false,$2b$10$qiQ24Ura9LqFLDfDX7LkZ.aW6wcgh8gJw3gaVP9z4h1to03Fmr2DC,"[{""$oid"":""6471ea1d8c0d64b3c2674604""},{""$oid"":""6471ea1d8c0d64b3c2674620""},{""$oid"":""6471ea1d8c0d64b3c2674654""},{""$oid"":""6471ea1d8c0d64b3c26745de""}]",0,신준우
1,6471ea208c0d64b3c2674710,2023803208@dgu.co.kr,[],false,$2b$10$Y.KSaaY/alE9NRERNdIc5.rYTrikSvDE5FDEsNlRaNMV4EKE5o/zG,"[{""$oid"":""6471ea1d8c0d64b3c267460c""},{""$oid"":""6471ea1d8c0d64b3c2674654""},{""$oid"":""6471ea1d8c0d64b3c267468a""},{""$oid"":""6471ea1d8c0d64b3c2674614""}]",0,진서준
1,6471ea208c0d64b3c2674712,2023865999@dgu.co.kr,[],false,$2b$10$7oY.sI5AywS29qtYP6U4zeegI1UwmC7YgHjNsXAn/hfOUSDI0Rr2u,"[{""$oid"":""6471ea1d8c0d64b3c2674688""},{""$oid"":""6471ea1d8c0d64b3c2674694""},{""$oid"":""6471ea1d8c0d64b3c267463e""},{""$oid"":""6471ea1d8c0d64b3c267462e""},{""$oid"":""6471ea1d8c0d64b3c267465e""}]",0,조소영
1,6471ea208c0d64b3c2674714,2023175667@dgu.co.kr,[],false,$2b$10$j7lMipqIJthz4bkxD56Y8ukMRI.Od9bhu8yASfGoo2v6bf0loFjKq,"[{""$oid"":""6471ea1d8c0d64b3c26745f8""},{""$oid"":""6471ea1d8c0d64b3c2674622""},{""$oid"":""6471ea1d8c0d64b3c26745f6""},{""$oid"":""6471ea1d8c0d64b3c2674670""},{""$oid"":""6471ea1d8c0d64b3c2674656""}]",0,최현우
1,6471ea208c0d64b3c2674716,2023831490@dgu.co.kr,[],false,$2b$10$Jc5Ng88DJFSiURJoKtmyuu0SGCVwW1P9jhWamu7VROOcv.WAsf4oG,"[{""$oid"":""6471ea1d8c0d64b3c26745ec""},{""$oid"":""6471ea1d8c0d64b3c26745ee""},{""$oid"":""6471ea1d8c0d64b3c267465c""},{""$oid"":""6471ea1d8c0d64b3c2674668""},{""$oid"":""6471ea1d8c0d64b3c267465e""}]",0,이정훈
1,6471ea208c0d64b3c2674718,2023805107@dgu.co.kr,[],false,$2b$10$AFQM2XLsgw6gH4sUHUOkQOnscQ5ExcbWW6uzJuDZASYpbAQpEtZ0q,"[{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c267464e""},{""$oid"":""6471ea1d8c0d64b3c2674688""},{""$oid"":""6471ea1d8c0d64b3c2674686""}]",0,진지후
1,6471ea208c0d64b3c267471a,2023080065@dgu.co.kr,[],false,$2b$10$mw328BoSWovYyZmeZHCSaOsf8/6R07tsygOj9sXPLG84NinQLG5FK,"[{""$oid"":""6471ea1d8c0d64b3c2674600""},{""$oid"":""6471ea1d8c0d64b3c2674658""},{""$oid"":""6471ea1d8c0d64b3c26745f4""},{""$oid"":""6471ea1d8c0d64b3c267465e""},{""$oid"":""6471ea1d8c0d64b3c267460c""}]",0,임지후
1,6471ea208c0d64b3c267471c,2023692847@dgu.co.kr,[],false,$2b$10$ShFs8naIeMo2YO7QcPAbu.ehvoeiRYfW7QlFGIIMYG0Rk8VnPYCTO,"[{""$oid"":""6471ea1d8c0d64b3c2674650""},{""$oid"":""6471ea1d8c0d64b3c267464a""},{""$oid"":""6471ea1d8c0d64b3c2674676""},{""$oid"":""6471ea1d8c0d64b3c26745fe""},{""$oid"":""6471ea1d8c0d64b3c2674628""}]",0,이준호
1,6471ea208c0d64b3c267471e,2023780707@dgu.co.kr,[],false,$2b$10$tqnceYVNhXebk9ol7GjVs.pyctjAf3fNOPS1CbjAOY5ks7utC83ii,"[{""$oid"":""6471ea1d8c0d64b3c2674608""},{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c2674642""},{""$oid"":""6471ea1d8c0d64b3c2674660""}]",0,한민영
1,6471ea208c0d64b3c2674720,2023222646@dgu.co.kr,[],false,$2b$10$KGIZT5pDdUmM1u9OsUWuW.vxAOaMd20Jx.Ibc4FNyoRcqqFE/lrhq,"[{""$oid"":""6471ea1d8c0d64b3c2674642""},{""$oid"":""6471ea1d8c0d64b3c267461e""},{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c26745e6""},{""$oid"":""6471ea1d8c0d64b3c267464a""},{""$oid"":""6471ea1d8c0d64b3c267462e""}]",0,조지후
1,6471ea208c0d64b3c2674722,2023770473@dgu.co.kr,[],false,$2b$10$0PRd723dC3X8NYqA85wHMOrhwmIQ5Zrejz81/MGBx4oLpK0M7yGIa,"[{""$oid"":""6471ea1d8c0d64b3c2674696""},{""$oid"":""6471ea1d8c0d64b3c267464a""},{""$oid"":""6471ea1d8c0d64b3c2674668""},{""$oid"":""6471ea1d8c0d64b3c267463e""},{""$oid"":""6471ea1d8c0d64b3c2674602""}]",0,진지훈
1,6471ea208c0d64b3c2674724,2023266445@dgu.co.kr,[],false,$2b$10$XSeF/TjqGRopOV/Pw1/dGuj5NEP02Ir9KoIe5njyaqTNrMoxWyiCm,"[{""$oid"":""6471ea1d8c0d64b3c26745d6""},{""$oid"":""6471ea1d8c0d64b3c2674634""},{""$oid"":""6471ea1d8c0d64b3c2674678""},{""$oid"":""6471ea1d8c0d64b3c267468e""},{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c26745e4""}]",0,고윤서
1,6471ea208c0d64b3c2674726,2023369330@dgu.co.kr,[],false,$2b$10$o/S.PfSbJtP8/Ewy/JLUzeGQwCl3FHN.T.uQusmYx7sXvKxdCzXcW,"[{""$oid"":""6471ea1d8c0d64b3c26745e2""},{""$oid"":""6471ea1d8c0d64b3c267464c""},{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c2674646""}]",0,오준호
1,6471ea208c0d64b3c2674728,2023004597@dgu.co.kr,[],false,$2b$10$tbRuhqv2kjJvbGe0e9PsQ.GF3ThCfOf8myMfBdIkBLB3KWmXSwMge,"[{""$oid"":""6471ea1d8c0d64b3c267461e""},{""$oid"":""6471ea1d8c0d64b3c2674686""},{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c267461c""}]",0,황민준
1,6471ea208c0d64b3c267472a,2023179357@dgu.co.kr,[],false,$2b$10$/yuzWLiRRAdNCyv52gWXZOHk7//FzSGTQcaioqTyPa13NvqHgxaUu,"[{""$oid"":""6471ea1d8c0d64b3c267465e""},{""$oid"":""6471ea1d8c0d64b3c2674674""},{""$oid"":""6471ea1d8c0d64b3c26745f4""},{""$oid"":""6471ea1d8c0d64b3c2674684""}]",0,안하준
1,6471ea208c0d64b3c267472c,2023501785@dgu.co.kr,[],false,$2b$10$fmqb.lYJoTlqyoDIiujwGuqTohgm5CjfFbFm4ZOakEjRm27rHqtZe,"[{""$oid"":""6471ea1d8c0d64b3c2674658""},{""$oid"":""6471ea1d8c0d64b3c267468e""},{""$oid"":""6471ea1d8c0d64b3c2674660""},{""$oid"":""6471ea1d8c0d64b3c2674688""},{""$oid"":""6471ea1d8c0d64b3c2674676""},{""$oid"":""6471ea1d8c0d64b3c267462c""}]",0,권시우
1,6471ea208c0d64b3c267472e,2023312264@dgu.co.kr,[],false,$2b$10$yqu28xdQM8GTOp9YqWo1xerQ6WmX5ESFnFz.ESJVYK89E3XxUFL0q,"[{""$oid"":""6471ea1d8c0d64b3c267465a""},{""$oid"":""6471ea1d8c0d64b3c2674646""},{""$oid"":""6471ea1d8c0d64b3c267460e""},{""$oid"":""6471ea1d8c0d64b3c2674634""}]",0,류유준
1,6471ea208c0d64b3c2674730,2023442856@dgu.co.kr,[],false,$2b$10$mXn2t4kG1.WHYUGzNYgL.epPaR3tN8Q7xMlxw8uyeyXoOwtGpsOIm,"[{""$oid"":""6471ea1d8c0d64b3c2674612""},{""$oid"":""6471ea1d8c0d64b3c267466e""},{""$oid"":""6471ea1d8c0d64b3c267467c""},{""$oid"":""6471ea1d8c0d64b3c26745d6""},{""$oid"":""6471ea1d8c0d64b3c2674678""}]",0,류예빈
1,6471ea208c0d64b3c2674732,2023020441@dgu.co.kr,[],false,$2b$10$zN5h.dA8aboowNH2MjmCXe7RGCX3PL3pSLkqD3M9nHUftzfxX1HyS,"[{""$oid"":""6471ea1d8c0d64b3c267463e""},{""$oid"":""6471ea1d8c0d64b3c2674682""},{""$oid"":""6471ea1d8c0d64b3c2674676""},{""$oid"":""6471ea1d8c0d64b3c26745ea""}]",0,황민준
1,6471ea208c0d64b3c2674734,2023639887@dgu.co.kr,[],false,$2b$10$YsIkDDR72.wJZayqfduFsOEhf.M.DmHWEi7WHsscIMawolmpoKw2C,"[{""$oid"":""6471ea1d8c0d64b3c267463c""},{""$oid"":""6471ea1d8c0d64b3c2674612""},{""$oid"":""6471ea1d8c0d64b3c2674668""},{""$oid"":""6471ea1d8c0d64b3c2674614""}]",0,김준우
1,6471ea208c0d64b3c2674736,2023615038@dgu.co.kr,[],false,$2b$10$cqCN38F40RZLkTuYI6.pIOO7XI4roxxyXgU2yGT6VA9r3a4R5pV/m,"[{""$oid"":""6471ea1d8c0d64b3c2674658""},{""$oid"":""6471ea1d8c0d64b3c26745e8""},{""$oid"":""6471ea1d8c0d64b3c26745e0""},{""$oid"":""6471ea1d8c0d64b3c26745f6""}]",0,정민영
1,6471ea218c0d64b3c2674738,2023307185@dgu.co.kr,[],false,$2b$10$jqSY0SOIayZIVvQwMlNmROnPZF9XPv1LaOCR4F0odmkjwCbJjEn7a,"[{""$oid"":""6471ea1d8c0d64b3c267461e""},{""$oid"":""6471ea1d8c0d64b3c26745f2""},{""$oid"":""6471ea1d8c0d64b3c2674696""},{""$oid"":""6471ea1d8c0d64b3c26745fa""},{""$oid"":""6471ea1d8c0d64b3c267465a""}]",0,진소영
1,6471ea218c0d64b3c267473a,2023501433@dgu.co.kr,[],false,$2b$10$lxDSfcEi4bnJqQBP5rNYq.BZTSd3OPtVFFoMaR3AmSlKlr0x0jyKO,"[{""$oid"":""6471ea1d8c0d64b3c2674668""},{""$oid"":""6471ea1d8c0d64b3c26745e0""},{""$oid"":""6471ea1d8c0d64b3c26745d6""},{""$oid"":""6471ea1d8c0d64b3c26745fa""},{""$oid"":""6471ea1d8c0d64b3c2674616""}]",0,성준우
1,6471ea218c0d64b3c267473c,2023327414@dgu.co.kr,[],false,$2b$10$cWqqUnFpTiQdMJ/AKlnsduqD1ylfZGzWYB8qZP4ZvZDoxsI6xtjf2,"[{""$oid"":""6471ea1d8c0d64b3c26745fa""},{""$oid"":""6471ea1d8c0d64b3c267465c""},{""$oid"":""6471ea1d8c0d64b3c26745d4""},{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c2674676""},{""$oid"":""6471ea1d8c0d64b3c26745dc""}]",0,오지환
1,6471ea218c0d64b3c267473e,2023107883@dgu.co.kr,[],false,$2b$10$cV2gei4MnbcF0UvL2G.Xbucb6CrYUCeTAd4xUNRPqXWobOITscEEC,"[{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c2674676""},{""$oid"":""6471ea1d8c0d64b3c2674672""},{""$oid"":""6471ea1d8c0d64b3c267466c""}]",0,장예빈
1,6471ea218c0d64b3c2674740,2023891470@dgu.co.kr,[],false,$2b$10$2wXao4caauy0YEWzqR397eZ9PgUPH1/mGjfT6jojRwor9JJ0VuKBO,"[{""$oid"":""6471ea1d8c0d64b3c2674620""},{""$oid"":""6471ea1d8c0d64b3c26745f6""},{""$oid"":""6471ea1d8c0d64b3c2674640""},{""$oid"":""6471ea1d8c0d64b3c2674604""}]",0,성지호
1,6471ea218c0d64b3c2674742,2023499940@dgu.co.kr,[],false,$2b$10$NAmaeY.q8HzZbeqtmedWmeOHEwf/Zkr5m2o..Hw9b8GLEhI/ngyFe,"[{""$oid"":""6471ea1d8c0d64b3c267464e""},{""$oid"":""6471ea1d8c0d64b3c267466c""},{""$oid"":""6471ea1d8c0d64b3c267461c""},{""$oid"":""6471ea1d8c0d64b3c2674672""},{""$oid"":""6471ea1d8c0d64b3c26745d8""}]",0,박준서
1,6471ea218c0d64b3c2674744,2023734077@dgu.co.kr,[],false,$2b$10$bcNJC3dU72.834DDdMM8tOzpRQYQq9IfXE5.oUKWQS6wVD/pFiJcO,"[{""$oid"":""6471ea1d8c0d64b3c267468c""},{""$oid"":""6471ea1d8c0d64b3c2674636""},{""$oid"":""6471ea1d8c0d64b3c2674664""},{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c267460a""}]",0,진민영
1,6471ea218c0d64b3c2674746,2023977170@dgu.co.kr,[],false,$2b$10$JeaPW7i.S2MrQzmrcmwLhunJ5cmEB5YodVAjC9R1MZD0RPDH.fyoa,"[{""$oid"":""6471ea1d8c0d64b3c26745fc""},{""$oid"":""6471ea1d8c0d64b3c267463e""},{""$oid"":""6471ea1d8c0d64b3c26745f4""},{""$oid"":""6471ea1d8c0d64b3c2674624""}]",0,최지훈
1,6471ea218c0d64b3c2674748,2023861143@dgu.co.kr,[],false,$2b$10$Z2fGd1dIwa8YCz.BL0NdYOMz65jj6twj0QKL.wuXlBjQxlc59AsVe,"[{""$oid"":""6471ea1d8c0d64b3c2674674""},{""$oid"":""6471ea1d8c0d64b3c2674618""},{""$oid"":""6471ea1d8c0d64b3c267466e""},{""$oid"":""6471ea1d8c0d64b3c2674604""},{""$oid"":""6471ea1d8c0d64b3c2674606""}]",0,장도준
1,6471ea218c0d64b3c267474a,2023215129@dgu.co.kr,[],false,$2b$10$DuZ6Ev74NkK4kwk/FX5Tfeq0MbLHacTaPJ.pM.0f.TjEZO608Fwwa,"[{""$oid"":""6471ea1d8c0d64b3c2674650""},{""$oid"":""6471ea1d8c0d64b3c2674636""},{""$oid"":""6471ea1d8c0d64b3c2674684""},{""$oid"":""6471ea1d8c0d64b3c26745fe""},{""$oid"":""6471ea1d8c0d64b3c26745fc""}]",0,한서진
1,6471ea218c0d64b3c267474c,2023196723@dgu.co.kr,[],false,$2b$10$/olezXwZkRY9nvMP64BVR.j7wpENT2CGkRUnhy7nM6wlM9w/cTuta,"[{""$oid"":""6471ea1d8c0d64b3c26745de""},{""$oid"":""6471ea1d8c0d64b3c2674676""},{""$oid"":""6471ea1d8c0d64b3c2674612""},{""$oid"":""6471ea1d8c0d64b3c2674604""}]",0,최유찬
1,6471ea218c0d64b3c267474e,2023540560@dgu.co.kr,[],false,$2b$10$2JEfCCrSgLvVv.ke1gTRI.wOmcCfeiXPCf6bWBlcR/k2Z18JPQVw2,"[{""$oid"":""6471ea1d8c0d64b3c2674656""},{""$oid"":""6471ea1d8c0d64b3c267467c""},{""$oid"":""6471ea1d8c0d64b3c26745d6""},{""$oid"":""6471ea1d8c0d64b3c2674676""},{""$oid"":""6471ea1d8c0d64b3c2674640""}]",0,황하준
1,6471ea218c0d64b3c2674750,2023398505@dgu.co.kr,[],false,$2b$10$RjLudv9ZAxztMMZYEs1WHePqcy1KXDgbizSfFI70IJVWwlBoCnAwS,"[{""$oid"":""6471ea1d8c0d64b3c26745de""},{""$oid"":""6471ea1d8c0d64b3c267466c""},{""$oid"":""6471ea1d8c0d64b3c26745e8""},{""$oid"":""6471ea1d8c0d64b3c267461e""},{""$oid"":""6471ea1d8c0d64b3c26745e6""}]",0,한시윤
1,6471ea218c0d64b3c2674752,2023174250@dgu.co.kr,[],false,$2b$10$zA8LguJm2A7fAnWuLuBRSuLrudXL0Jh5je9L6vwzoc8yqAJGSOKJG,"[{""$oid"":""6471ea1d8c0d64b3c2674636""},{""$oid"":""6471ea1d8c0d64b3c267464a""},{""$oid"":""6471ea1d8c0d64b3c2674612""},{""$oid"":""6471ea1d8c0d64b3c2674630""}]",0,진지후
1,6471ea218c0d64b3c2674754,2023078484@dgu.co.kr,[],false,$2b$10$NQlkgg9DSelKngQRLwemku91hdQ1BkVRr0fVPe/6ncKtzKTqizBK.,"[{""$oid"":""6471ea1d8c0d64b3c2674618""},{""$oid"":""6471ea1d8c0d64b3c2674686""},{""$oid"":""6471ea1d8c0d64b3c2674658""},{""$oid"":""6471ea1d8c0d64b3c2674672""},{""$oid"":""6471ea1d8c0d64b3c26745dc""}]",0,이유준
1,6471ea218c0d64b3c2674756,2023112698@dgu.co.kr,[],false,$2b$10$0kBFyERgWl.QUptaN7whC.aGnqRrceRrpg/rFSR.Vo87mq/WIXXxu,"[{""$oid"":""6471ea1d8c0d64b3c267468a""},{""$oid"":""6471ea1d8c0d64b3c267466e""},{""$oid"":""6471ea1d8c0d64b3c26745e4""},{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c2674612""},{""$oid"":""6471ea1d8c0d64b3c26745e0""}]",0,장시우
1,6471ea218c0d64b3c2674758,2023212184@dgu.co.kr,[],false,$2b$10$lmE8fD/53Fhf8i2q7v7uzeY1Xll3ZzzOO5BTANwDBvy.v15LDsRnW,"[{""$oid"":""6471ea1d8c0d64b3c2674610""},{""$oid"":""6471ea1d8c0d64b3c26745e2""},{""$oid"":""6471ea1d8c0d64b3c267465c""},{""$oid"":""6471ea1d8c0d64b3c26745dc""},{""$oid"":""6471ea1d8c0d64b3c2674630""}]",0,성현우
1,6471ea218c0d64b3c267475a,2023767739@dgu.co.kr,[],false,$2b$10$ZT720Evo2kg1NnxyUvkyA.e.HAUWShNVCUT1bdFHuqiCsZ0.TC1vi,"[{""$oid"":""6471ea1d8c0d64b3c26745f8""},{""$oid"":""6471ea1d8c0d64b3c2674602""},{""$oid"":""6471ea1d8c0d64b3c267466a""},{""$oid"":""6471ea1d8c0d64b3c2674676""},{""$oid"":""6471ea1d8c0d64b3c26745e8""}]",0,임도준
1,6471ea218c0d64b3c267475c,2023877389@dgu.co.kr,[],false,$2b$10$oRezURSBM5gl3C68Rb1BZOGfQ6wxMpqeGo3ufNNeFqkgSgWYTItVC,"[{""$oid"":""6471ea1d8c0d64b3c2674648""},{""$oid"":""6471ea1d8c0d64b3c267468a""},{""$oid"":""6471ea1d8c0d64b3c2674604""},{""$oid"":""6471ea1d8c0d64b3c26745fa""},{""$oid"":""6471ea1d8c0d64b3c2674674""},{""$oid"":""6471ea1d8c0d64b3c267464e""}]",0,황준우
1,6471ea218c0d64b3c267475e,2023911982@dgu.co.kr,[],false,$2b$10$A5BQdzuqMi07zX.QuVS9iuw57q4.ipx9exNGcoehZWhZ5Z67O55bm,"[{""$oid"":""6471ea1d8c0d64b3c267466c""},{""$oid"":""6471ea1d8c0d64b3c2674646""},{""$oid"":""6471ea1d8c0d64b3c2674642""},{""$oid"":""6471ea1d8c0d64b3c26745fe""},{""$oid"":""6471ea1d8c0d64b3c267462a""}]",0,송준우
1,6471ea228c0d64b3c2674760,2023036338@dgu.co.kr,[],false,$2b$10$.E/1pUywKUdj4N22fzJ90u4gfB7eH5i82Iz6Zkobi7ezN2dZzTwHe,"[{""$oid"":""6471ea1d8c0d64b3c2674664""},{""$oid"":""6471ea1d8c0d64b3c2674686""},{""$oid"":""6471ea1d8c0d64b3c2674646""},{""$oid"":""6471ea1d8c0d64b3c2674672""}]",0,윤세아
1,6471ea228c0d64b3c2674762,2023155116@dgu.co.kr,[],false,$2b$10$RlApQZNpPUq0FXOHUfc9l.4IHE5BP5Ze4426EM9h4QuggPJ44yZKC,"[{""$oid"":""6471ea1d8c0d64b3c267467e""},{""$oid"":""6471ea1d8c0d64b3c267461a""},{""$oid"":""6471ea1d8c0d64b3c26745fe""},{""$oid"":""6471ea1d8c0d64b3c2674674""}]",0,서서연
1,6471ea228c0d64b3c2674764,2023813745@dgu.co.kr,[],false,$2b$10$wj92khnLaSimNk3GUOVUwestQpxFHaHRPmwc7gg3EUitYRiqUC3x6,"[{""$oid"":""6471ea1d8c0d64b3c2674694""},{""$oid"":""6471ea1d8c0d64b3c2674630""},{""$oid"":""6471ea1d8c0d64b3c267465a""},{""$oid"":""6471ea1d8c0d64b3c2674662""},{""$oid"":""6471ea1d8c0d64b3c26745ec""},{""$oid"":""6471ea1d8c0d64b3c2674676""}]",0,윤서연
1,6471ea228c0d64b3c2674766,2023692054@dgu.co.kr,[],false,$2b$10$8aRGiXtFSpnYAAujQT7V9uebtsXLdDI.pLD7vgQoaggac47Jf2iJS,"[{""$oid"":""6471ea1d8c0d64b3c2674686""},{""$oid"":""6471ea1d8c0d64b3c267466e""},{""$oid"":""6471ea1d8c0d64b3c2674618""},{""$oid"":""6471ea1d8c0d64b3c26745de""},{""$oid"":""6471ea1d8c0d64b3c2674646""}]",0,한민준
1,6471ea228c0d64b3c2674768,2023965629@dgu.co.kr,[],false,$2b$10$YbzHqbPdIGingLJnvhZ4velpZQpYXF8IdqJlXOS2WAA0gNWwepJ12,"[{""$oid"":""6471ea1d8c0d64b3c26745da""},{""$oid"":""6471ea1d8c0d64b3c26745f0""},{""$oid"":""6471ea1d8c0d64b3c267468c""},{""$oid"":""6471ea1d8c0d64b3c26745fc""}]",0,오지환
1,6471ea228c0d64b3c267476a,2023177925@dgu.co.kr,[],false,$2b$10$GH/s.ynM8mdPkwnSbmk/E.E3Sk63aoEkffn8qBqqlmSjUgjCBt4x2,"[{""$oid"":""6471ea1d8c0d64b3c2674680""},{""$oid"":""6471ea1d8c0d64b3c267461c""},{""$oid"":""6471ea1d8c0d64b3c2674698""},{""$oid"":""6471ea1d8c0d64b3c2674636""},{""$oid"":""6471ea1d8c0d64b3c26745dc""}]",0,권유나
1,6471ea228c0d64b3c267476c,2023392089@dgu.co.kr,[],false,$2b$10$dVNPBYRgotkwIRTEfN9Yt.zfehY2VLUNfD9puc9YGk3HfY4os.msW,"[{""$oid"":""6471ea1d8c0d64b3c2674698""},{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c26745f8""},{""$oid"":""6471ea1d8c0d64b3c267466e""}]",0,황서진
1,6471ea228c0d64b3c267476e,2023115682@dgu.co.kr,[],false,$2b$10$UJQYxOF5mDlxRaqqsku59eg/ZLG3yYWhnoRmYEVZUqGzw/8foxjZS,"[{""$oid"":""6471ea1d8c0d64b3c2674664""},{""$oid"":""6471ea1d8c0d64b3c2674694""},{""$oid"":""6471ea1d8c0d64b3c267465e""},{""$oid"":""6471ea1d8c0d64b3c2674690""}]",0,류하준
1,6471ea228c0d64b3c2674770,2023879077@dgu.co.kr,[],false,$2b$10$985vAL4Qmht7FRTeEHtRd.h3Y5Qpu.oNK4dOANgQ.rl2.fZL4m1pa,"[{""$oid"":""6471ea1d8c0d64b3c267467a""},{""$oid"":""6471ea1d8c0d64b3c2674684""},{""$oid"":""6471ea1d8c0d64b3c26745e0""},{""$oid"":""6471ea1d8c0d64b3c2674680""},{""$oid"":""6471ea1d8c0d64b3c267463a""}]",0,김민영
1,6471ea228c0d64b3c2674772,2023798139@dgu.co.kr,[],false,$2b$10$Pu/FVWqX6//FS.C.Idps0elnTDQ3TZtXiIR8aY4ss9rMxj2M8jZma,"[{""$oid"":""6471ea1d8c0d64b3c267466a""},{""$oid"":""6471ea1d8c0d64b3c2674698""},{""$oid"":""6471ea1d8c0d64b3c2674672""},{""$oid"":""6471ea1d8c0d64b3c2674644""},{""$oid"":""6471ea1d8c0d64b3c2674652""}]",0,홍유찬
1,6471ea228c0d64b3c2674774,2023978870@dgu.co.kr,[],false,$2b$10$jRRIIVPe8.CiGSw05lF4veK6SLoZNCuu.1BJfmnIsszBdTG7PL9pu,"[{""$oid"":""6471ea1d8c0d64b3c267465e""},{""$oid"":""6471ea1d8c0d64b3c2674602""},{""$oid"":""6471ea1d8c0d64b3c267467e""},{""$oid"":""6471ea1d8c0d64b3c2674656""}]",0,안지우
1,6471ea228c0d64b3c2674776,2023218988@dgu.co.kr,[],false,$2b$10$EvXGBWDYWVeqKm//HnpH4.uIyRBMotPfn6IxZoe/I95quEv89V4LS,"[{""$oid"":""6471ea1d8c0d64b3c2674630""},{""$oid"":""6471ea1d8c0d64b3c267463e""},{""$oid"":""6471ea1d8c0d64b3c2674662""},{""$oid"":""6471ea1d8c0d64b3c267461a""},{""$oid"":""6471ea1d8c0d64b3c267466c""}]",0,박세아
1,6471ea228c0d64b3c2674778,2023567008@dgu.co.kr,[],false,$2b$10$.3L8/2UlHyspjgToiXHRp.CmqLy0sfTPOCdbzGgkWpo9aMn2hKXaS,"[{""$oid"":""6471ea1d8c0d64b3c2674624""},{""$oid"":""6471ea1d8c0d64b3c2674628""},{""$oid"":""6471ea1d8c0d64b3c2674638""},{""$oid"":""6471ea1d8c0d64b3c26745f6""},{""$oid"":""6471ea1d8c0d64b3c2674600""}]",0,강시우
1,6471ea228c0d64b3c267477a,2023493357@dgu.co.kr,[],false,$2b$10$1msdfWHmRaYJAA7x/LZHO.ngoljBwyn5f7LIf/KMIkSzWeKM8RFCi,"[{""$oid"":""6471ea1d8c0d64b3c2674658""},{""$oid"":""6471ea1d8c0d64b3c26745e8""},{""$oid"":""6471ea1d8c0d64b3c2674604""},{""$oid"":""6471ea1d8c0d64b3c26745e6""}]",0,이민지
1,6471ea228c0d64b3c267477c,2023710992@dgu.co.kr,[],false,$2b$10$6GSt8/kpfAZPGvo6ESiLNO0dRpiklWsSdqGkkBZ61K1be4.f1RlWG,"[{""$oid"":""6471ea1d8c0d64b3c2674688""},{""$oid"":""6471ea1d8c0d64b3c26745e6""},{""$oid"":""6471ea1d8c0d64b3c2674604""},{""$oid"":""6471ea1d8c0d64b3c2674678""}]",0,정현우
1,6471ea228c0d64b3c267477e,2023131278@dgu.co.kr,[],false,$2b$10$.2HAnBw3ujXxPcr9X38SaevrkMpLUmG/72iTjAsO86lf8dH/amKpy,"[{""$oid"":""6471ea1d8c0d64b3c267463e""},{""$oid"":""6471ea1d8c0d64b3c267468e""},{""$oid"":""6471ea1d8c0d64b3c2674694""},{""$oid"":""6471ea1d8c0d64b3c2674652""}]",0,장정훈
1,6471ea228c0d64b3c2674780,2023544976@dgu.co.kr,[],false,$2b$10$0CWhqAL3S4/YLgmyuo33veIp3GoPED8uNa.KhNAnOtZivT6kwr8hW,"[{""$oid"":""6471ea1d8c0d64b3c2674610""},{""$oid"":""6471ea1d8c0d64b3c26745d4""},{""$oid"":""6471ea1d8c0d64b3c267467e""},{""$oid"":""6471ea1d8c0d64b3c26745d8""}]",0,박시윤
1,6471ea228c0d64b3c2674782,2023274672@dgu.co.kr,[],false,$2b$10$aIpU8/nxD2TCgLUNzwvlVe74kLbEov3JMkFlQwpAYXDhcBCK1qqaC,"[{""$oid"":""6471ea1d8c0d64b3c2674668""},{""$oid"":""6471ea1d8c0d64b3c2674610""},{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c26745e0""},{""$oid"":""6471ea1d8c0d64b3c267467c""}]",0,황윤서
